VEHICLE TRAINING UPDATES
+-------+---------+------------+----------------+
| Round | Vehicle | Train Loss | Train Accuracy |
|   8   |  C1_D11 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D17 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D19 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D16 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D20 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D10 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D16 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D1  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D13 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D18 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D19 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D3  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D8  |  620345.5024  |    1.0e-05    |
|   8   |  C1_D3  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D4  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D20 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D17 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D7  |  620345.5024  |    1.0e-05    |
|   8   |  C2_D11 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D14 |  620345.5024  |    1.0e-05    |
|   8   |  C1_D15 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D12 |  620345.5024  |    1.0e-05    |
|   8   |  C2_D15 |  620345.5024  |    1.0e-05    |
|   9   |  C1_D2  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D1  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D6  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D5  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D2  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D9  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D4  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D12 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D8  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D10 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D18 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D13 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D7  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D7  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D6  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D14 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D9  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D19 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D11 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D17 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D16 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D20 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D16 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D10 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D1  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D18 |  697887.3378  |    1.0e-05    |
|   9   |  C1_D13 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D3  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D15 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D11 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D4  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D8  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D3  |  697887.3378  |    1.0e-05    |
|   9   |  C2_D20 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D17 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D5  |  697887.3378  |    1.0e-05    |
|   9   |  C1_D19 |  697887.3378  |    1.0e-05    |
|   9   |  C2_D12 |  697887.3378  |    1.0e-05    |
|   10  |  C1_D5  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D10 |  775429.1731  |    1.0e-05    |
|   9   |  C2_D14 |  697887.3378  |    1.0e-05    |
|   10  |  C1_D1  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D2  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D20 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D2  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D6  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D4  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D6  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D9  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D7  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D7  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D12 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D9  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D11 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D16 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D14 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D17 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D18 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D20 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D16 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D19 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D10 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D1  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D18 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D13 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D15 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D3  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D4  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D11 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D3  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D8  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D17 |  775429.1731  |    1.0e-05    |
|   9   |  C2_D15 |  697887.3378  |    1.0e-05    |
|   10  |  C2_D5  |  775429.1731  |    1.0e-05    |
|   10  |  C1_D8  |  775429.1731  |    1.0e-05    |
|   10  |  C2_D13 |  775429.1731  |    1.0e-05    |
|   10  |  C1_D19 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D12 |  775429.1731  |    1.0e-05    |
|   10  |  C2_D14 |  775429.1731  |    1.0e-05    |
|   11  |  C1_D2  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D1  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D5  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D6  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D2  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D10 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D4  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D9  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D20 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D7  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D6  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D12 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D9  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D11 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D16 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D14 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D7  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D17 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D18 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D19 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D1  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D16 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D20 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D10 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D18 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D15 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D4  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D13 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D3  |  852971.0084  |    1.0e-05    |
|   11  |  C1_D3  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D11 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D8  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D17 |  852971.0084  |    1.0e-05    |
|   11  |  C2_D5  |  852971.0084  |    1.0e-05    |
|   11  |  C2_D13 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D8  |  852971.0084  |    1.0e-05    |
|   10  |  C2_D15 |  775429.1731  |    1.0e-05    |
|   11  |  C2_D12 |  852971.0084  |    1.0e-05    |
|   11  |  C1_D19 |  852971.0084  |    1.0e-05    |
|   12  |  C2_D2  |  930512.8438  |    1.0e-05    |
|   11  |  C2_D14 |  852971.0084  |    1.0e-05    |
|   12  |  C2_D18 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D4  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D2  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D6  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D1  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D1  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D9  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D5  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D7  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D6  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D7  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D10 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D11 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D10 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D12 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D15 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D14 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D18 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D17 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D16 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D20 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D19 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D16 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D4  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D20 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D3  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D3  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D11 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D8  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D13 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D17 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D5  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D8  |  930512.8438  |    1.0e-05    |
|   12  |  C2_D9  |  930512.8438  |    1.0e-05    |
|   12  |  C1_D13 |  930512.8438  |    1.0e-05    |
|   12  |  C2_D12 |  930512.8438  |    1.0e-05    |
|   12  |  C1_D19 |  930512.8438  |    1.0e-05    |
|   13  |  C2_D1  |  1008054.6791 |    1.0e-05    |
|   12  |  C2_D14 |  930512.8438  |    1.0e-05    |
|   13  |  C1_D3  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D11 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D2  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D1  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D5  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D4  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D6  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D6  |  1008054.6791 |    1.0e-05    |
|   11  |  C2_D15 |  852971.0084  |    1.0e-05    |
|   13  |  C2_D7  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D9  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D10 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D7  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D12 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D11 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D16 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D14 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D10 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D15 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D18 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D19 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D18 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D17 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D4  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D20 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D16 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D20 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D3  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D8  |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D8  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D5  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D9  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D2  |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D13 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D13 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D17 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D12 |  1008054.6791 |    1.0e-05    |
|   13  |  C1_D19 |  1008054.6791 |    1.0e-05    |
|   13  |  C2_D14 |  1008054.6791 |    1.0e-05    |
|   14  |  C1_D2  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D1  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D3  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D1  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D6  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D6  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D4  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D9  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D7  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D7  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D5  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D10 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D12 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D11 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D16 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D11 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D15 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D14 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D19 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D18 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D10 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D18 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D4  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D17 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D20 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D16 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D3  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D20 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D8  |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D8  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D9  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D5  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D2  |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D13 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D13 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D17 |  1085596.5144 |    1.0e-05    |
|   14  |  C2_D12 |  1085596.5144 |    1.0e-05    |
|   14  |  C1_D19 |  1085596.5144 |    1.0e-05    |
|   12  |  C2_D15 |  930512.8438  |    1.0e-05    |
|   14  |  C2_D14 |  1085596.5144 |    1.0e-05    |
|   15  |  C2_D13 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D1  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D1  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D6  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D2  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D9  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D5  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D4  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D4  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D7  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D6  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D10 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D11 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D7  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D12 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D10 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D15 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D11 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D14 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D18 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D17 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D16 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D20 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D19 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D18 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D16 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D3  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D20 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D8  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D8  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D9  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D5  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D3  |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D2  |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D13 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D17 |  1163138.3498 |    1.0e-05    |
|   15  |  C2_D12 |  1163138.3498 |    1.0e-05    |
|   15  |  C1_D19 |  1163138.3498 |    1.0e-05    |
|   16  |  C2_D1  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D17 |  1240680.1851 |    1.0e-05    |
|   15  |  C2_D14 |  1163138.3498 |    1.0e-05    |
|   16  |  C1_D2  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D1  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D5  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D3  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D4  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D6  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D4  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D6  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D7  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D9  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D12 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D11 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D10 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D15 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D14 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D10 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D13 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D16 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D11 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D18 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D19 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D16 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D20 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D8  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D20 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D8  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D9  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D5  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D3  |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D2  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D7  |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D13 |  1240680.1851 |    1.0e-05    |
|   13  |  C2_D15 |  1008054.6791 |    1.0e-05    |
|   16  |  C2_D18 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D17 |  1240680.1851 |    1.0e-05    |
|   16  |  C2_D12 |  1240680.1851 |    1.0e-05    |
|   16  |  C1_D19 |  1240680.1851 |    1.0e-05    |
|   17  |  C2_D18 |  1318222.0205 |    1.0e-05    |
|   16  |  C2_D14 |  1240680.1851 |    1.0e-05    |
|   17  |  C1_D1  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D1  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D2  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D5  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D4  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D6  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D4  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D9  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D3  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D7  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D6  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D11 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D12 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D10 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D10 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D15 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D13 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D14 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D16 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D17 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D19 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D18 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D20 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D11 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D9  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D8  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D20 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D5  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D3  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D7  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D2  |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D13 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D16 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D8  |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D17 |  1318222.0205 |    1.0e-05    |
|   17  |  C2_D12 |  1318222.0205 |    1.0e-05    |
|   17  |  C1_D19 |  1318222.0205 |    1.0e-05    |
|   18  |  C1_D1  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D4  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D19 |  1395763.8558 |    1.0e-05    |
|   17  |  C2_D14 |  1318222.0205 |    1.0e-05    |
|   18  |  C2_D1  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D2  |  1395763.8558 |    1.0e-05    |
|   14  |  C2_D15 |  1085596.5144 |    1.0e-05    |
|   18  |  C2_D4  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D3  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D6  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D6  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D7  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D12 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D9  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D11 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D15 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D14 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D10 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D18 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D13 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D16 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D17 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D20 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D18 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D9  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D11 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D20 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D5  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D3  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D7  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D2  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D16 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D10 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D5  |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D13 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D8  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D8  |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D17 |  1395763.8558 |    1.0e-05    |
|   18  |  C2_D12 |  1395763.8558 |    1.0e-05    |
|   18  |  C1_D19 |  1395763.8558 |    1.0e-05    |
|   19  |  C2_D13 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D20 |  1473305.6911 |    1.0e-05    |
|   18  |  C2_D14 |  1395763.8558 |    1.0e-05    |
|   19  |  C1_D2  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D1  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D1  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D4  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D3  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D3  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D5  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D4  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D6  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D7  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D9  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D6  |  1473305.6911 |    1.0e-05    |
|   19  |  C2_D9  |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D12 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D11 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D10 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D14 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D15 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D17 |  1473305.6911 |    1.0e-05    |
|   19  |  C1_D18 |  1473305.6911 |    1.0e-05    |
